"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"037000","fBiz00000103210000000001","香川県","高松市","土庄中央給食センター","トノショウチュウオウキュウショクセンター","㉖ 集団給食施設","学校給食センター","香川県小豆郡土庄町渕崎甲1942番地","",34.477849,134.169035,"0879-62-0912","土庄町","5000020373222","香川県小豆郡土庄町淵崎甲1400番地2　土庄町役場","","","","","","","届出","",""
"037000","fBiz00000103210000000002","香川県","高松市","土庄こども園","トノショウコドモエン","㉖ 集団給食施設","幼保連携認定こども園","香川県小豆郡土庄町甲657番地7","",34.486198,134.183371,"0879-62-0843","土庄町","5000020373222","香川県小豆郡土庄町淵崎甲1400番地2　土庄町役場","","","","","","","届出","",""
"037000","fBiz00000103210000000003","香川県","高松市","四海こども園","シカイコドモエン","㉖ 集団給食施設","幼保連携認定こども園","香川県小豆郡土庄町伊喜末81番地8","",34.514345,134.166218,"0879-62-5152","土庄町","5000020373222","香川県小豆郡土庄町淵崎甲1400番地2　土庄町役場","","","","","","","届出","",""
"037000","fBiz00000103210000000004","香川県","高松市","北浦こども園","キタウラコドモエン","㉖ 集団給食施設","幼保連携認定こども園","香川県小豆郡土庄町見目乙423番地6","",34.523436,134.231314,"0879-62-2122","土庄町","5000020373222","香川県小豆郡土庄町淵崎甲1400番地2　土庄町役場","","","","","","","届出","",""
"037000","fBiz00000103210000000005","香川県","高松市","大部こども園","オオベコドモエン","㉖ 集団給食施設","幼保連携認定こども園","香川県小豆郡土庄町大部甲2019番地","",34.529831,134.281058,"0879-67-2130","土庄町","5000020373222","香川県小豆郡土庄町淵崎甲1400番地2　土庄町役場","","","","","","","届出","",""
"037000","fBiz00000103210000000006","香川県","高松市","大鐸こども園","オオヌデコドモエン","㉖ 集団給食施設","幼保連携認定こども園","香川県小豆郡土庄町肥土山甲1729番地1","",34.469636,134.157786,"0879-62-0969","土庄町","5000020373222","香川県小豆郡土庄町淵崎甲1400番地2　土庄町役場","","","","","","","届出","",""
"037000","fBiz00000105050000000002","香川県","高松市","","","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","","","","","","","","","","","","","","","届出","",""
"037000","fBiz00000105050000000004","香川県","高松市","","","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","","","","","","","","","","","","","","","届出","",""
"037000","fBiz00000107590000000001","香川県","高松市","テーブルマーク株式会社山本工場","テーブルマークカブシキガイシャヤマモトコウジョウ","㉘ 複合型冷凍食品製造業","","香川県三豊市山本町神田3542番地の１","",34.129231,133.752161,"0875633091","テーブルマーク株式会社","8470001010919","東京都中央区築地六丁目4番10号","2090260007",2022/03/29,2022/03/29,2022/03/29,2028/05/31,"","許可","　",""
"037000","fBiz00000109400000000001","香川県","高松市","コスモテック株式会社","コスモテックカブシキガイシャ","㉗ 器具、容器包装の製造・加工業（合成樹脂が使用された器具又は容器包装の製造、加工に限る。）","","香川県善通寺市弘田町910番地","",34.240402,133.757573,"0877-62-1200","コスモテック株式会社","1470001008011","香川県善通寺市弘田町910番地","","","","","","","届出","",""
