"自治体コード","行番号","都道府県名","市区町村名","営業施設名称、屋号又は商号","営業施設名称、屋号又は商号（フリガナ）","営業の種類","業態","営業施設所在地","営業施設方書","緯度","経度","営業施設電話番号","法人名","法人番号","法人住所","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"027212","fBiz00000102080000000016","大阪府","八尾市","八尾本店センター","ヤオホンテンセンター","③ 乳類販売業","","大阪府八尾市東山本新町3-6-4","",34.625989,135.628283,"072-924-0785","大阪東部ヤクルト販売株式会社","4122001018047","大阪府八尾市東山本新町３丁目６番４号","","","","","","","届出","",""
"027212","fBiz00000102080000000018","大阪府","八尾市","八尾中央センター","ヤオチュウオウセンター","③ 乳類販売業","","大阪府八尾市陽光園1-5-6","大北ビル1Ｆ",34.621249,135.600471,"072-993-0391","大阪東部ヤクルト販売株式会社","4122001018047","大阪府八尾市東山本新町３丁目６番４号","","","","","","","届出","",""
"027212","fBiz00000102080000000019","大阪府","八尾市","旭ヶ丘センター","アサヒガオカセンター","③ 乳類販売業","","大阪府八尾市旭ケ丘5-26-1","",34.633614,135.611394,"072-999-9908","大阪東部ヤクルト販売株式会社","4122001018047","大阪府八尾市東山本新町３丁目６番４号","","","","","","","届出","",""
"027212","fBiz00000102080000000020","大阪府","八尾市","高安センター","タカヤスセンター","③ 乳類販売業","","大阪府八尾市刑部2-100","",34.615419,135.620512,"072-999-6522","大阪東部ヤクルト販売株式会社","4122001018047","大阪府八尾市東山本新町３丁目６番４号","","","","","","","届出","",""
"027212","fBiz00000102080000000021","大阪府","八尾市","八尾南センター","ヤオミナミセンター","③ 乳類販売業","","大阪府八尾市南木の本4-96-3","",34.602758,135.586008,"072-993-9843","大阪東部ヤクルト販売株式会社","4122001018047","大阪府八尾市東山本新町３丁目６番４号","","","","","","","届出","",""
"027212","fBiz00000102080000000023","大阪府","八尾市","弓削センター","ユゲセンター","③ 乳類販売業","","大阪府八尾市志紀町南4-266","",34.594658,135.614386,"072-948-4188","大阪東部ヤクルト販売株式会社","4122001018047","大阪府八尾市東山本新町３丁目６番４号","","","","","","","届出","",""
"027212","fBiz00000102080000000029","大阪府","八尾市","大阪東部ヤクルト販売（株）弓削事業所","オオサカトウブヤクルトハンバイカブユゲジギョウショ","③ 乳類販売業","","大阪府八尾市志紀町南４丁目２６６","",34.594658,135.614386,"072-948-5611","大阪東部ヤクルト販売株式会社","4122001018047","大阪府八尾市東山本新町３丁目６番４号","","","","","","","届出","",""
"027212","fBiz00000108410000000235","大阪府","八尾市","フィットネスクラブ コ・ス・パ 八尾","フィットネスクラブ コ・ス・パ ヤオ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","大阪府八尾市光町1丁目37番","",34.631959,135.603883,"072-995-2200","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"027212","fBiz00000108410000000236","大阪府","八尾市","フィットネスクラブ コ・ス・パ 八尾","フィットネスクラブ コ・ス・パ ヤオ","⑤ コップ式自動販売機（自動洗浄・屋内設置）","","大阪府八尾市光町1丁目37番","",34.631959,135.603883,"072-995-2200","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
"027212","fBiz00000108410000000285","大阪府","八尾市","ビオス・クリエイティブ・スポーツクラブ","ビオスクリエイティブスポーツクラブ","⑫ 自動販売機による販売業（コップ式自動販売機（自動洗浄・屋内設置）及び営業許可の対象となる自動販売機を除く）","","大阪府八尾市若林町１丁目","８４－２",34.597587,135.585331,"072-948-7557","株式会社朋コーポレーション","1010601025096","東京都墨田区錦糸１丁目２番１号アルカセントラル５階","","","","","","","届出","",""
